ID,Incident Number,Arrest Date,Court Number,Case Filed,Status,Suspect Charge List,Case Type
112796,190492321,2019/08/07,19010639,N,Discharge Only,",182(A)1,496(A),594B2A,487(A),",Felony
112798,190493608,2019/08/07,19010643,N,Discharge Only,",12500(A),20002(A),664245A1,4462.5,",Felony
112800,190494123,2019/08/07,19010646,N,Other Action,",153(A),166(A)4,",Misdemeanor
112801,190494139,2019/08/07,19010647,Y,Filed,",166(A)4,11351,11378,11351.5,11351,",Felony
112802,190493868,2019/08/07,19010649,Y,Filed,",NOTINTBL,25850(A),25400A2,",Felony
112804,190493896,2019/08/07,19010654,N,Other Action,",466,148.9(A),NOTINTBL,",Misdemeanor
112805,190049371,2019/08/07,19010658,Y,Filed,",21650,12951(A),25400A1,21453(A),2800(A),21751,23103(A),22107,22350,21453(A),25400A1,2800.2A,",Misdemeanor
112806,190494402,2019/08/07,19010662,N,Other Action,",11350(A),11377(A),11364(A),11377(A),",Misdemeanor
112807,190493545,2019/08/07,19010664,Y,Filed,",496(A),487(A),459,",Felony
112808,190494913,2019/08/07,19010665,Y,Filed,",12022.1,166(A)4,148(A)1,11352(A),11351,166(A)4,11351,",Felony
112809,190484958,2019/08/07,19010669,Y,Filed,",12022.1B,30305A1,11351,11375B1,",Felony
112810,190494311,2019/08/07,19010670,Y,Filed,",490.2(A),148.9(A),496(A),242,",Misdemeanor
112811,190495109,2019/08/07,19010672,Y,Filed,",459,",Felony
112812,190494781,2019/08/07,19010674,N,Other Action,",245(A)4,",Felony
112813,190493921,2019/08/07,19010676,Y,Filed,",245(A)4,417.3,417.3,417.3,29800A1,25400A1,",Felony
112814,190494941,2019/08/07,19010678,Y,Filed,",594B2A,",Misdemeanor
112815,190471303,2019/08/07,19010680,Y,Filed,",245(A)1,273A(A),273A(B),273D(A),",Felony
112816,190495375,2019/08/07,19010681,Y,Filed,",166(A)4,166(A)4,166(A)4,",Misdemeanor
112817,190494731,2019/08/07,19010684,Y,Filed,",22610(A),22610(A),11350(A),11364(A),11378,",Felony
112818,190495256,2019/08/07,19010685,N,Other Action,",11378,20150(A),11351,",Felony
112819,190494888,2019/08/07,19010686,Y,Filed,",466,182(A)1,459,12022.1B,496(A),245(C),23103(A),14601.1(A),",Felony
112820,190494888,2019/08/07,19010687,Y,Filed,",11350(A),496(A),182(A)1,459,",Felony
112822,190494991,2019/08/07,19010690,Y,Filed,",25400A1,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,",Felony
112915,190491969,2019/08/07,19010774,Y,Filed,",664/187A,",Felony
112922,190475480,2019/08/07,19010788,N,Other Action,",459,594(B)1,",Felony
112965,190494985,2019/08/07,19010700,N,Discharge Only,",602(M),594(B)1,",Felony
113025,190494991,2019/08/07,19011024,Y,Filed,",30305A1,30305A1,30305A1,30305A1,30305A1,",Felony
113599,190499496,2019/08/07,19011949,Y,Filed,",4573,",Felony
113628,Z20190709-19010688,2019/08/07,19010688,Y,Filed,",23152(G),",Misdemeanor
113861,190580619,2019/08/08,19012413,Y,Filed,",166(A)4,",Misdemeanor
113862,190580948,2019/08/08,19012417,N,Other Action,",11364(A),",Misdemeanor
113863,190580330,2019/08/08,19012420,Y,Filed,",11351,11351,11375B1,",Felony
113864,190580857,2019/08/08,19012421,Y,Filed,",11379(A),11378,",Felony
113865,190580437,2019/08/08,19012422,N,Discharge Only,",182(A)1,",Felony
113866,190580437,2019/08/08,19012424,Y,Filed,",182(A)1,11378,11352(A),11351,11351.5,",Felony
113867,190581394,2019/08/08,19012425,Y,Filed,",11364(A),148(A)1,496D,4060,11378,466,10851(A),",Felony
113868,190558785,2019/08/08,19012426,N,Discharge Only,",422,",Felony
113869,190558785,2019/08/08,19012428,N,Discharge Only,",422,",Felony
113870,190563665,2019/08/08,19012431,Y,Filed,",207(A),211,209(A),",Felony
113871,190581548,2019/08/08,19012432,N,Discharge Only,",487(A),148(A)1,21954(A),",Felony
113873,Z20190809-19012437,2019/08/08,19012437,Y,Filed,",23152(A),",Misdemeanor
113874,190671065,2019/08/08,19012439,Y,Filed,",602(Q),242,245(A)4,",Felony
113879,190581231,2019/08/08,19012457,Y,Filed,",453(A),451(D),",Felony
113936,190001114,2019/08/08,19012377,Y,Filed,",23152(B),23152(A),",Misdemeanor
113937,190033519,2019/08/08,19012378,Y,Filed,",10851(A),466,459,",Felony
113944,Z20190808-02517703,2019/08/08,2517703,N,Discharge Only,",530.5C1,29800A1,",Felony
113945,Z20190808-02517704,2019/08/08,2517704,N,Discharge Only,",23152(B),2800.2,",Felony
113946,Z20190808-02517710,2019/08/08,2517710,N,Discharge Only,",484(A),459.5,496(A),487(A),487(A),",Felony
113947,Z20190808-02517711,2019/08/08,2517711,N,Discharge Only,",487(D)1,",Felony
113951,190579361,2019/08/08,19012380,N,Discharge Only,",243(E)1,",Misdemeanor
113952,190579430,2019/08/08,19012381,N,Discharge Only,",273.5(A),148(A)1,",Felony
113954,190579559,2019/08/08,19012388,N,Discharge Only,",243(E)1,",Misdemeanor
113955,190579606,2019/08/08,19012389,N,Discharge Only,",148.9(A),148(A)1,",Misdemeanor
113956,190579844,2019/08/08,19012390,Y,Filed,",166(A)4,21310,594(B)1,",Felony
113957,190579838,2019/08/08,19012391,Y,Filed,",11377(A),487(D)1,496D,10851(A),",Felony
113958,170069001,2019/08/08,19012393,Y,Filed,",550(B)1,NOTINTBL,550(A)5,550(A)1,550(B)2,664/118A,",Felony
113959,190580120,2019/08/08,19012394,N,Other Action,",166(A)4,459.5(A),",Misdemeanor
113960,190580108,2019/08/08,19012396,N,Discharge Only,",220(A)1,664261A2,243.4E1,",Felony
113961,190570074,2019/08/08,19012400,Y,Filed,",459,487(A),",Felony
113962,190580318,2019/08/08,19012405,Y,Filed,",594(B)1,",Felony
113963,190580647,2019/08/08,19012409,N,Other Action,",496(A),",Misdemeanor
113964,190580233,2019/08/08,19012411,Y,Filed,",11352(A),12022.1,",Felony
113965,190580164,2019/08/08,19012412,Y,Filed,",11352(A),12022.1,",Felony
114029,190573993,2019/08/08,19012423,Y,Filed,",664/187A,",Felony
114059,190749713,2019/08/08,19012414,Y,Filed,",664/187A,25850(A),29800A1,245(A)2,",Felony
114272,190544358,2019/08/08,19012404,Y,Filed,",273.5(A),273.6(B),",Misdemeanor
114705,190581190,2019/08/08,19012418,Y,Filed,",11351,11352(A),11351.5,69(A),11351,148(A)1,243(B),",Felony
114712,Z20190808-19012392,2019/08/08,19012392,Y,Filed,",10851(A),487(D)1,496D,466,",Felony
114893,190669241,2019/08/09,19014170,N,Discharge Only,",243(B),",Misdemeanor
114895,Z20190908-19014172,2019/08/09,19014172,Y,Filed,",23152(A),23152(B),",Misdemeanor
114896,190667643,2019/08/09,19014174,N,Other Action,",10851(A),496D,496(A),",Felony
114897,190669257,2019/08/09,19014175,Y,Filed,",23153(A),21453(C),23153(B),23154,14601.2(A),31,23247(E),",Felony
114898,190669348,2019/08/09,19014176,Y,Filed,",166(C)1,273.5(A),",Misdemeanor
114899,190669348,2019/08/09,19014177,N,Discharge Only,",148(A)1,",Misdemeanor
114900,190669075,2019/08/09,19014179,N,Other Action,",466,602(M),459,",Felony
114901,190669326,2019/08/09,19014182,Y,Filed,",459,11377(A),",Felony
114902,180522778,2019/08/09,19014183,N,Discharge Only,",594(B)1,",Felony
114903,190669304,2019/08/09,19014184,Y,Filed,",466,459,459,459,",Felony
114905,190669354,2019/08/09,19014186,Y,Filed,",451(D),453(A),",Felony
114906,190669310,2019/08/09,19014187,Y,Discharge Only,",20001(A),",Felony
114929,Z20190908-19014161,2019/08/09,19014161,Y,Filed,",23152(A),",Misdemeanor
114930,Z20190908-19014163,2019/08/09,19014163,Y,Filed,",23152(A),23152(B),",Misdemeanor
114932,190669166,2019/08/09,19014165,N,Other Action,",242,245(A)1,",Felony
114934,190670276,2019/08/09,19014193,Y,Filed,",496(A),",Misdemeanor
114935,190670395,2019/08/09,19014196,Y,Filed,",602(M),",Misdemeanor
114936,190670856,2019/08/09,19014197,N,Discharge Only,",298.1(A),",Misdemeanor
114937,190670931,2019/08/09,19014199,N,Discharge Only,",245(A)1,211,",Felony
114997,190671387,2019/08/09,19014216,N,Other Action,",148(A)1,496(A),4463(A),",Felony
115000,190671343,2019/08/09,19014226,Y,Filed,",11364(A),451(B),",Felony
115015,190671020,2019/08/09,19014200,N,Discharge Only,",273.5(A),",Felony
115016,190007538,2019/08/09,19014202,Y,Filed,",12500(A),20002(A),16028(A),23152(F),",Misdemeanor
115017,190670317,2019/08/09,19014203,N,Other Action,",245(A)1,",Felony
115018,190671246,2019/08/09,19014207,Y,Filed,",11350(A),459,",Felony
115019,190671434,2019/08/09,19014210,N,Other Action,",11377(A),",Misdemeanor
115020,190671371,2019/08/09,19014211,Y,Filed,",22106,23152(A),31,",Misdemeanor
115392,Z20190908-19014162,2019/08/09,19014162,Y,Filed,",23152(A),23152(B),",Misdemeanor
115662,190340087,2019/08/09,19015405,Y,Filed,",459,",Felony
115665,190650591,2019/08/09,19016737,Y,Filed,",496(A),459,",Felony
115689,190684766,2019/08/10,19015858,Y,Filed,",487(A),",Felony
115904,190756274,2019/08/10,19015926,N,Other Action,",422,242,",Felony
115908,190758270,2019/08/10,19015931,N,Discharge Only,",422,",Felony
115939,190757880,2019/08/10,19015890,N,Other Action,",273.5(A),245(A)4,457.1(H),",Felony
115957,190756127,2019/08/10,19015846,Y,Filed,",23152(A),12500(A),21657,23152(B),",Misdemeanor
115958,190756177,2019/08/10,19015847,Y,Filed,",455,453(A),",Felony
115959,190756434,2019/08/10,19015848,N,Discharge Only,",594(B)1,166(A)4,",Felony
115960,190756440,2019/08/10,19015851,N,Other Action,",11364(A),",Misdemeanor
115961,190756406,2019/08/10,19015852,N,Other Action,",166(A)4,",Misdemeanor
115962,190756484,2019/08/10,19015855,N,Discharge Only,",243(E)1,",Misdemeanor
115964,190715662,2019/08/10,19015866,Y,Filed,",242,245(A)4,",Felony
115965,Z20191008-19015870,2019/08/10,19015870,N,Discharge Only,",NOTINTBL,10851(A),11377(A),496D(A),",Felony
115966,190757294,2019/08/10,19015872,N,Other Action,",166(C)1,148(A)1,",Misdemeanor
115968,190757006,2019/08/10,19015878,N,Other Action,",10851(A),496D(A),148(A)1,20002(A),",Felony
115969,190757432,2019/08/10,19015880,Y,Filed,",166(C)1,",Misdemeanor
115970,190757573,2019/08/10,19015881,N,Discharge Only,",148(A)1,417(A)1,602(M),",Misdemeanor
115971,190756826,2019/08/10,19015882,Y,Filed,",602(M),422,",Felony
115972,190757523,2019/08/10,19015883,Y,Filed,",490.2(A),",Misdemeanor
115973,190757460,2019/08/10,19015885,N,Discharge Only,",496(A),490.2(A),NOTINTBL,",Misdemeanor
115974,190757498,2019/08/10,19015886,N,Discharge Only,",245(A)1,",Felony
115975,190757608,2019/08/10,19015887,Y,Filed,",496(A),7.2.12,487(A),466,",Felony
115976,190671832,2019/08/10,19015893,Y,Filed,",487(A),459,",Felony
115977,190757799,2019/08/10,19015898,N,Discharge Only,",182(A)1,148(A)1,466,496(B),",Felony
115978,190757799,2019/08/10,19015899,Y,Filed,",14601.1(A),182(A)1,496(B),23103(A),466,20002(A),2800.2A,5200,22450(A),20002(A),22450(A),496(A),22450(A),20002(A),21651(B),",Felony
115979,190757799,2019/08/10,19015901,N,Other Action,",466,496(B),148(A)1,182(A)1,",Felony
115980,190758333,2019/08/10,19015902,N,Discharge Only,",273.5(A),NOTINTBL,",Felony
115981,190757670,2019/08/10,19015903,N,Discharge Only,",273D(A),",Felony
115982,190758571,2019/08/10,19015904,Y,Filed,",10851(A),496D(A),",Felony
115983,190758612,2019/08/10,19015905,N,Discharge Only,",245(A)1,422,273A(A),245(A)4,591.5,422,236,",Felony
115984,190758690,2019/08/10,19015906,N,Discharge Only,",11350(A),23222(B),23152(F),21453(A),11550(A),11375B2,21658(A),",Misdemeanor
115985,190758719,2019/08/10,19015907,Y,Filed,",211,148(A)1,",Felony
115986,190758775,2019/08/10,19015908,N,Discharge Only,",25850(A),25400A1,11359(B),182(A)1,25400A1,22810(A),25850(A),25850(A),25400A3,113623A1,496(A),25400A1,25850(A),29800A1,25400A1,25850(A),30305A1,",Felony
115987,190758866,2019/08/10,19015911,N,Other Action,",14601(A),",Misdemeanor
115991,190758775,2019/08/10,19015915,N,Discharge Only,",25400A1,25850(A),25400A1,12500(A),25850(A),11359(B),182(A)1,113623A4,26708A1,496(A),11377(A),25850(A),25400A1,22450(A),25850(A),",Felony
116663,Z20191101-02519251,2019/08/10,2519251,Y,Filed,",470(D),470(D),487(A),470(D),470(D),470(D),487(A),470(D),487(A),470(D),470(D),487(A),470(D),",Felony
116892,190846336,2019/08/11,19017634,N,Discharge Only,",11351.5,11378,11351,12022.1,11364(A),11351,21954(A),",Felony
116893,190846546,2019/08/11,19017637,Y,Filed,",182(A)1,459.5(A),",Felony
116894,Z20191108-19017640,2019/08/11,19017640,N,Discharge Only,",148(A)1,242,647(F),",Misdemeanor
116895,190798771,2019/08/11,19017642,Y,Filed,",245(C),12305,18740,18750,12680,",Felony
116896,190847033,2019/08/11,19017644,N,Other Action,",490.2(A),",Misdemeanor
116897,190846875,2019/08/11,19017646,Y,Filed,",245(A)1,242,",Felony
116898,190847237,2019/08/11,19017647,N,Discharge Only,",594(B)1,",Felony
116899,190847293,2019/08/11,19017650,Y,Filed,",11350(A),11364(A),487(A),",Felony
116900,190847099,2019/08/11,19017652,Y,Filed,",23152(A),21703,",Misdemeanor
116901,190847475,2019/08/11,19017656,N,Discharge Only,",166(A)4,",Misdemeanor
116902,190847522,2019/08/11,19017659,N,Discharge Only,",22101(D),22450(A),148.9(A),12500(A),",Misdemeanor
116926,190844857,2019/08/11,19017610,Y,Filed,",466,496(A),459,",Felony
116927,190844932,2019/08/11,19017611,N,Discharge Only,",12500(A),22101(D),",Misdemeanor
116928,190845093,2019/08/11,19017615,Y,Filed,",23152(A),",Misdemeanor
116929,190844982,2019/08/11,19017617,Y,Filed,",484G(A),485,182(A)1,496(A),",Misdemeanor
116930,190844982,2019/08/11,19017620,Y,Filed,",484G(B),182(A)1,487(A),485,459,496(A),",Felony
116931,190845322,2019/08/11,19017623,N,Other Action,",166(A)4,",Misdemeanor
116932,190845435,2019/08/11,19017627,N,Discharge Only,",591.5,591.5,368(B)1,211,591.5,",Felony
116934,190845811,2019/08/11,19017631,Y,Filed,",496(A),459,",Felony
116969,Z20191108-19017606,2019/08/11,19017606,Y,Filed,",23152(A),23152(B),",Misdemeanor
116970,190844926,2019/08/11,19017608,Y,Filed,",22500(H),10851(A),496D,14601.1(A),",Felony
116972,190846869,2019/08/11,19017641,N,Discharge Only,",273.5(A),245(A)4,",Felony
117597,190847215,2019/08/11,19017658,Y,Filed,",11364(A),459,",Misdemeanor
117629,190637599,2019/08/12,19019244,Y,Filed,",459,496(A),",Felony
117760,190001729,2019/08/12,19019202,Y,Filed,",23152(A),23152(B),",Misdemeanor
117762,190923279,2019/08/12,19019205,N,Other Action,",24250,12500(A),",Misdemeanor
117763,Z20191208-19019206,2019/08/12,19019206,Y,Filed,",23152(B),23152(A),",Misdemeanor
117764,190923310,2019/08/12,19019207,N,Discharge Only,",243(E)1,",Misdemeanor
117766,190923310,2019/08/12,19019209,N,Discharge Only,",243(E)1,",Misdemeanor
117767,190923467,2019/08/12,19019213,N,Other Action,",21,25620(A),11377(A),11350(A),148.9(A),",Misdemeanor
117768,190001732,2019/08/12,19019215,N,Discharge Only,",496(A),10851(A),11364(A),",Felony
117836,190923376,2019/08/12,19019211,N,Discharge Only,",243(E)1,422,591.5,",Felony
117848,190923821,2019/08/12,19019227,Y,Filed,",243(D),148(A)1,166(A)4,422,",Felony
117851,190923348,2019/08/12,19019212,N,Discharge Only,",591.5,646.9(A),594(B)1,422,",Felony
117852,190924158,2019/08/12,19019234,Y,Filed,",242,594B2B,273.5(A),",Felony
117853,190923326,2019/08/12,19019210,Y,Filed,",422,273.6(A),646.9(A),524,",Felony
117869,190923677,2019/08/12,19019217,Y,Filed,",242,245(A)1,422,602(M),",Felony
117870,190923229,2019/08/12,19019218,N,Discharge Only,",NOTINTBL,NOTINTBL,NOTINTBL,222,NOTINTBL,NOTINTBL,NOTINTBL,236,",Felony
117871,190923837,2019/08/12,19019219,Y,Filed,",166(A)4,",Misdemeanor
117872,199092356,2019/08/12,19019222,N,Discharge Only,",22107,4463(A),14601.1(A),",Felony
117873,190837410,2019/08/12,19019223,Y,Filed,",466,459,",Felony
117874,190924318,2019/08/12,19019224,Y,Filed,",602.5(A),594(B)1,",Felony
117875,190924142,2019/08/12,19019225,N,Discharge Only,",496(A),NOTINTBL,",Misdemeanor
117876,Z20191208-19019226,2019/08/12,19019226,Y,Filed,",487(A),NOTINTBL,496(A),459,",Felony
117877,190924192,2019/08/12,19019228,Y,Filed,",11352(A),11351.5,182(A)1,11378,11351,11364(A),",Felony
117878,190924192,2019/08/12,19019229,Y,Filed,",11351,11378,182(A)1,166(A)4,11351.5,11352(A),166(A)4,",Felony
117880,Z20191208-19019233,2019/08/12,19019233,Y,Filed,",23152(B),23152(A),",Misdemeanor
117881,190924647,2019/08/12,19019235,Y,Filed,",NOTINTBL,",Felony
117882,190924835,2019/08/12,19019236,Y,Filed,",11351,11378,11351.5,",Felony
117883,190925112,2019/08/12,19019238,Y,Filed,",211,182(A)1,",Felony
117884,190925112,2019/08/12,19019239,Y,Filed,",211,182(A)1,",Felony
117885,190925093,2019/08/12,19019241,N,Discharge Only,",664/243B,664/243B,148(A)1,664/243B,",Misdemeanor
117886,190924948,2019/08/12,19019242,N,Discharge Only,",245(A)1,245(A)1,",Felony
117887,Z20191209-19019248,2019/08/12,19019248,N,Discharge Only,",148(A)1,",Misdemeanor
117888,190925162,2019/08/12,19019249,Y,Filed,",25850(A),25850(A),466,25850(A),",Felony
117893,190925429,2019/08/12,19019252,N,Discharge Only,",273.6(A),",Misdemeanor
117977,190929954,2019/08/12,19019333,N,Discharge Only,",368(B)1,",Felony
118077,190924716,2019/08/12,19019237,Y,Filed,",182(A)1,211,",Felony
106876,190000029,2019/09/01,19000450,Y,Filed,",23152(B),23152(A),",Misdemeanor
106877,190019856,2019/09/01,19000451,N,Discharge Only,",243(E)1,",Misdemeanor
106881,190020007,2019/09/01,19000457,N,Discharge Only,",273.6(A),",Misdemeanor
106904,180817240,2019/09/01,19000469,N,Discharge Only,",29800A1,664/187A,",Felony
106942,Z20190109-02513820,2019/09/01,2513820,N,Discharge Only,",2800.2,",Felony
106943,Z20190109-02513821,2019/09/01,2513821,N,Discharge Only,",140(A),211,",Felony
106944,Z20190109-02513822,2019/09/01,2513822,N,Discharge Only,",11351,",Felony
106945,Z20190109-02513824,2019/09/01,2513824,N,Discharge Only,",11351.5,",Felony
106946,Z20190109-02513825,2019/09/01,2513825,N,Discharge Only,",460(B),",Felony
106951,190019975,2019/09/01,19000460,Y,Filed,",166(A)4,",Misdemeanor
106952,190020057,2019/09/01,19000462,N,Discharge Only,",148(A)1,602(M),",Misdemeanor
106953,190020013,2019/09/01,19000463,Y,Filed,",23152(A),23152(B),12951(A),24600(D),",Misdemeanor
106955,190020104,2019/09/01,19000465,Y,Filed,",11351,11351.5,25620(A),11378,11351,",Felony
106956,190020029,2019/09/01,19000471,N,Discharge Only,",664/211,245(A)1,664/187A,422,",Felony
106958,190020831,2019/09/01,19000475,N,Discharge Only,",166(A)4,",Misdemeanor
106959,180968978,2019/09/01,19000478,Y,Filed,",459,",Felony
106960,190021243,2019/09/01,19000480,N,Other Action,",11364(A),",Misdemeanor
106961,190021027,2019/09/01,19000483,Y,Filed,",NOTINTBL,11379(A),11378,",Felony
106962,190021328,2019/09/01,19000484,Y,Filed,",422,",Felony
106964,190022053,2019/09/01,19000493,N,Discharge Only,",NOTINTBL,",Felony
106965,190020922,2019/09/01,19000496,Y,Filed,",166(A)4,11378,148(A)1,11351.5,11352(A),11351,",Felony
106966,190021516,2019/09/01,19000497,Y,Filed,",11352(A),166(A)4,12022.1B,NOTINTBL,",Felony
106967,190020847,2019/09/01,19000499,Y,Filed,",11378,11352(A),11351.5,NOTINTBL,11351,",Felony
106968,190021453,2019/09/01,19000500,Y,Filed,",11351,11375B1,11375B1,11351.5,11378,NOTINTBL,11351,",Felony
106969,190021572,2019/09/01,19000501,Y,Filed,",11352(A),",Felony
106970,190008213,2019/09/01,19000504,Y,Filed,",245(A)4,422,",Felony
106971,190021992,2019/09/01,19000505,Y,Filed,",166(A)4,",Misdemeanor
106972,190021710,2019/09/01,19000506,Y,Filed,",11351.5,11353.6B,",Felony
106973,190022326,2019/09/01,19000507,N,Discharge Only,",273.6(A),",Misdemeanor
106974,Z20190109-19000508,2019/09/01,19000508,N,Discharge Only,",11377(A),496(A),530.5C2,529(A),",Felony
106975,190022605,2019/09/01,19000512,Y,Filed,",243(E)1,273.6(A),",Misdemeanor
106976,190018626,2019/09/01,19000513,Y,Filed,",496(A),14601.1(A),182(A)1,459,459,466,26708.5A,",Felony
106977,190018626,2019/09/01,19000515,Y,Filed,",459,496(A),182(A)1,459,",Felony
106978,190022809,2019/09/01,19000517,N,Discharge Only,",245(A)1,422,",Felony
106980,190022730,2019/09/01,19000519,Y,Filed,",69(A),422,594(B)1,487(A),",Felony
106981,190022990,2019/09/01,19000523,N,Other Action,",496(A),485,485,11364(A),21201(D),",Misdemeanor
106983,190021362,2019/09/01,19000482,N,Discharge Only,",273.5(A),",Felony
107458,Z20190124-02514073,2019/09/01,2514073,Y,Filed,",243(D),245(A),242,",Felony
107550,199001784,2019/09/01,19001531,N,Other Action,",211,",Felony
107665,190020819,2019/09/01,19000498,Y,Filed,",11352(A),",Felony
107701,190021378,2019/09/01,19000495,Y,Filed,",NOTINTBL,11378,11350(A),",Felony
107884,190000191,2019/09/02,19002211,Y,Filed,",23152(A),23152(B),",Misdemeanor
107885,190098775,2019/09/02,19002214,N,Discharge Only,",273.5(A),",Felony
107886,190098957,2019/09/02,19002216,Y,Filed,",211,182(A)1,",Felony
107887,190098957,2019/09/02,19002217,Y,Filed,",211,182(A)1,",Felony
107888,190098521,2019/09/02,19002218,Y,Filed,",30305A1,166(A)4,12022.1,32310,",Misdemeanor
107889,190099234,2019/09/02,19002219,Y,Filed,",166(A)4,",Misdemeanor
107890,190099187,2019/09/02,19002220,Y,Filed,",496D(A),10851(A),22500(F),",Felony
107892,190099165,2019/09/02,19002226,N,Discharge Only,",11364(A),148.9(A),",Misdemeanor
107893,190056002,2019/09/02,19002227,Y,Filed,",11351,135,",Felony
107894,190099472,2019/09/02,19002228,Y,Filed,",602(O),594(B)1,",Felony
107896,190099660,2019/09/02,19002230,Y,Filed,",166(A)4,11351,21955,11351.5,",Misdemeanor
